country,year,leader,aid,physint,imports,exports,defensive_alliance,democracy,gdp,pop,mindist,fpsim
Fiji,1977,Carter,0,0.911,10,13,0,Democracy,3312602595.481655,574927.9456418074,4705.10060973521,0.195
Fiji,1978,Carter,0,0.911,20,17,0,Democracy,3503400832.1212883,584785.2705836244,4705.10060973521,0.108
Fiji,1979,Carter,0,0.911,39,27,0,Democracy,3798985901.3600936,596598.7166773223,4705.10060973521,0.085
Fiji,1980,Carter,0,0.911,37,38,0,Democracy,3871856714.022477,609869.3299464328,4705.10060973521,0.084
Fiji,1981,Reagan,0,0.911,32,45,0,Democracy,3899054793.239152,624058.8788302663,4705.10060973521,0.084
Fiji,1982,Reagan,0,0.911,27,19,0,Democracy,3837166344.4191675,641137.9991388981,4705.10060973521,0.022
Fiji,1983,Reagan,128847,0.911,20,19,0,Democracy,3712606397.782828,653436.0829536485,4705.10060973521,0.024
Fiji,1984,Reagan,199014,0.911,25,18,0,Democracy,3860258549.825327,664639.4552148313,4705.10060973521,0.009
Fiji,1985,Reagan,247943,0.911,11,18,0,Democracy,3871856714.022477,678066.0628448235,4705.10060973521,0.011
Fiji,1986,Reagan,195406,0.911,13,21,0,Democracy,3957981460.2696066,689691.7240501058,4705.10060973521,0.037
Fiji,1987,Reagan,188827,0.744,18,20,0,Anocracy,3997759835.2613616,692456.0158441727,4705.10060973521,0.004
Fiji,1988,Reagan,0,0.84,14,22,0,Anocracy,4127757011.913048,697320.2127822436,4705.10060973521,0.014
Fiji,1989,G.H.W. Bush,0,0.84,18,33,0,Anocracy,4356783967.511894,698716.2487784595,4705.10060973521,0.031
Fiji,1990,G.H.W. Bush,0,0.868,34,99,0,Anocracy,4603119211.043354,703624.4210812812,4705.10060973521,0.018
Fiji,1991,G.H.W. Bush,0,0.868,43,28,0,Anocracy,4607724632.581387,706444.5552738131,4705.10060973521,0.029
Fiji,1992,G.H.W. Bush,0,0.868,82,55,0,Anocracy,4757556342.765877,719275.6910519502,4705.10060973521,0.096
Fiji,1993,Clinton,0,0.868,75,55,0,Anocracy,4786187488.365889,730146.1510473334,4705.10060973521,0.101
Fiji,1994,Clinton,0,0.868,103,123,0,Anocracy,5026551502.739155,744151.5579560763,4705.10060973521,0.091
Fiji,1995,Clinton,0,0.884,86,86,0,Anocracy,5087233484.480442,752382.4117954349,4705.10060973521,-0.037
Fiji,1996,Clinton,0,0.884,84,92,0,Anocracy,5190002417.8959265,756910.2762760642,4705.10060973521,0.082
Fiji,1997,Clinton,0,0.914,94,51,0,Anocracy,5205595803.533033,765282.2507575091,4705.10060973521,-0.047
Fiji,1998,Clinton,0,0.914,112,38,0,Anocracy,5257912911.131174,766814.346844413,4705.10060973521,0.014
Fiji,1999,Clinton,928027,0.914,116,138,0,Democracy,5505426064.285545,776848.0108624707,4705.10060973521,-0.096
Fiji,2000,Clinton,719543,0.726,159,26,0,Anocracy,5505426064.285545,777625.2474268452,4705.10060973521,0.03
Fiji,2001,G.W. Bush,13131,0.878,199,21,0,Anocracy,5627887575.077457,783087.7205095422,4705.10060973521,-0.016
Fiji,2002,G.W. Bush,161597,0.878,170,19,0,Anocracy,5588629924.132159,783871.1999044587,4705.10060973521,0.049
Fiji,2003,G.W. Bush,1535392,0.878,186,22,0,Anocracy,5605420987.906922,789377.548038022,4705.10060973521,0.011
Fiji,2004,G.W. Bush,3035886,0.878,227,28,0,Democracy,5673091249.288913,791749.2364359671,4705.10060973521,-0.021
Fiji,2005,G.W. Bush,2640786,0.878,188,31,0,Democracy,5747322895.805962,792541.3816790121,4705.10060973521,-0.056
Fiji,2006,G.W. Bush,3595981,0.765,172,36,0,Anocracy,5892817067.606091,801307.4619277176,4705.10060973521,0.005
Fiji,2007,G.W. Bush,2025161,0.69,190,33,0,Anocracy,6017874735.705342,806936.2920823831,4705.10060973521,-0.007
Fiji,2008,G.W. Bush,2432916,0.693,197,61,0,Anocracy,6157889856.2338295,812604.6622768139,4705.10060973521,0.03
Fiji,2009,Obama,3600663,0.713,167,34,0,Anocracy,6345425521.942527,822414.6604937401,4705.10060973521,0.097
Fiji,2010,Obama,2354701,0.752,208,48,0,Anocracy,6578022465.794427,828191.7593734753,4705.10060973521,0.01
Fiji,2011,Obama,2740646,0.752,160,47,0,Anocracy,6785134817.706847,834843.866398697,4705.10060973521,-0.022
Fiji,2012,Obama,2270920,0.752,222,61,0,Anocracy,6970829049.121515,842391.3740350413,4705.10060973521,0.006
Fiji,2013,Obama,2246066,0.767,209,74,0,Anocracy,7140152702.685863,842391.3740350413,4705.10060973521,-0.063
Fiji,2014,Obama,3290706,0.798,184,88,0,Anocracy,7372332656.074805,845767.6876566741,4705.10060973521,-0.065
Fiji,2015,Obama,2451359,0.832,NA,NA,0,Anocracy,7657872189.034994,847460.9156956177,4705.10060973521,-0.064
Fiji,2016,Obama,7195656,0.856,NA,NA,0,Anocracy,NA,NA,4705.10060973521,NA
Fiji,2017,Trump,2776662,0.855,NA,NA,0,Anocracy,NA,NA,4705.10060973521,NA
Fiji,2018,Trump,2573623,0.849,NA,NA,0,NA,NA,NA,4705.10060973521,NA
Fiji,2019,Trump,3731467,0.791,NA,NA,NA,NA,NA,NA,4705.10060973521,NA
Fiji,2020,Trump,7847176,0.786,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,2021,Biden,7222504,0.786,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,2022,Biden,10110396,0.786,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,2023,Biden,6892231,0.861,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,1999,Clinton,2071397,NA,6,9,0,NA,NA,NA,NA,0
Tonga,2000,Clinton,2045988,NA,6,8,0,NA,NA,NA,4909.55229334584,0.086
Tonga,2001,G.W. Bush,2058300,NA,9,5,0,NA,NA,NA,4909.55229334584,0.021
Tonga,2002,G.W. Bush,1911687,NA,11,12,0,NA,NA,NA,4909.55229334584,0.054
Tonga,2003,G.W. Bush,1907393,NA,15,6,0,NA,NA,NA,4909.55229334584,-0.001
Tonga,2004,G.W. Bush,2676036,NA,7,8,0,NA,NA,NA,4909.55229334584,-0.021
Tonga,2005,G.W. Bush,1893828,NA,7,11,0,NA,NA,NA,4909.55229334584,-0.017
Tonga,2006,G.W. Bush,2094697,NA,10,11,0,NA,NA,NA,4909.55229334584,0.029
Tonga,2007,G.W. Bush,2157555,NA,7,15,0,NA,NA,NA,4909.55229334584,0.067
Tonga,2008,G.W. Bush,2314560,NA,6,15,0,NA,NA,NA,4909.55229334584,0.042
Tonga,2009,Obama,2990311,NA,4,14,0,NA,NA,NA,4909.55229334584,0.12
Tonga,2010,Obama,2443948,NA,2,23,0,NA,NA,NA,4909.55229334584,0.093
Tonga,2011,Obama,1954018,NA,2,21,0,NA,NA,NA,4909.55229334584,0.127
Tonga,2012,Obama,1514636,NA,3,23,0,NA,NA,NA,4909.55229334584,0.12
Tonga,2013,Obama,2107827,NA,2,21,0,NA,NA,NA,4909.55229334584,0.095
Tonga,2014,Obama,2038526,NA,3,22,0,NA,NA,NA,4909.55229334584,0.008
Tonga,2015,Obama,1986335,NA,NA,NA,0,NA,NA,NA,4909.55229334584,0.014
Tonga,2016,Obama,2928534,NA,NA,NA,0,NA,NA,NA,4909.55229334584,NA
Tonga,2017,Trump,2173738,NA,NA,NA,0,NA,NA,NA,4909.55229334584,NA
Tonga,2018,Trump,1639738,NA,NA,NA,0,NA,NA,NA,4909.55229334584,NA
Tonga,2019,Trump,2833449,NA,NA,NA,NA,NA,NA,NA,4909.55229334584,NA
Tonga,2020,Trump,3338031,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2021,Biden,1990045,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2022,Biden,3315842,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,2023,Biden,3021063,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,1999,Clinton,0,NA,0,1,0,NA,173207351.7871855,90853.17309847254,NA,0
Nauru,2000,Clinton,0,NA,1,6,0,NA,177947656.4280837,92781.26382940172,4387.21233729868,0.099
Nauru,2001,G.W. Bush,0,NA,0,4,0,NA,180636990.85789716,91491.37641577763,4387.21233729868,0.165
Nauru,2002,G.W. Bush,0,NA,1,3,0,NA,186884250.14726797,87903.94823378915,4387.21233729868,0.117
Nauru,2003,G.W. Bush,0,NA,0,2,0,NA,195681716.14007938,86422.21156052388,4387.21233729868,0.106
Nauru,2004,G.W. Bush,0,NA,0,1,0,NA,197056293.56118086,86855.40469868649,4387.21233729868,0.138
Nauru,2005,G.W. Bush,0,NA,0,2,0,NA,207366848.9799659,87553.03473573469,4387.21233729868,0.052
Nauru,2006,G.W. Bush,0,NA,0,4,0,NA,211555937.20648777,89321.72336080558,4387.21233729868,0.125
Nauru,2007,G.W. Bush,0,NA,1,8,0,NA,214324118.5840144,90490.48626333129,4387.21233729868,0.099
Nauru,2008,G.W. Bush,0,NA,1,11,0,NA,217128521.24769458,91858.0748293369,4387.21233729868,0.186
Nauru,2009,Obama,0,NA,0,4,0,NA,220189698.78888062,94466.44773375028,4387.21233729868,0.497
Nauru,2010,Obama,44919,NA,0,2,0,NA,219530119.55604756,95894.12526236793,4387.21233729868,0.339
Nauru,2011,Obama,20016,NA,0,0,0,NA,222847892.43799475,96954.78356597408,4387.21233729868,0.421
Nauru,2012,Obama,39318,NA,0,2,0,NA,226668691.38334462,98715.7710107605,4387.21233729868,0.228
Nauru,2013,Obama,0,NA,0,1,0,NA,226668691.38334462,100508.74322892929,4387.21233729868,0.2
Nauru,2014,Obama,0,NA,1,1,0,NA,230324559.39807737,101012.5454009164,4387.21233729868,0.117
Nauru,2015,Obama,135133,NA,NA,NA,0,NA,228489313.6936772,101620.44254105199,4387.21233729868,0.038
Nauru,2016,Obama,0,NA,NA,NA,0,NA,NA,NA,4387.21233729868,NA
Nauru,2017,Trump,0,NA,NA,NA,0,NA,NA,NA,4387.21233729868,NA
Nauru,2018,Trump,0,NA,NA,NA,0,NA,NA,NA,4387.21233729868,NA
Nauru,2019,Trump,25421,NA,NA,NA,NA,NA,NA,NA,4387.21233729868,NA
Nauru,2020,Trump,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,2021,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,2022,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,2023,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,1991,G.H.W. Bush,137264352,NA,NA,NA,0,NA,163447108.40964466,46119.908941546186,NA,0.104
Marshall Islands,1992,G.H.W. Bush,125344810,NA,NA,NA,0,NA,170799344.24561733,47906.18987509624,3746.1265378324,0.273
Marshall Islands,1993,Clinton,124559749,NA,NA,NA,0,NA,178303907.87363473,49811.44221626519,3746.1265378324,0.252
Marshall Islands,1994,Clinton,86005981,NA,NA,NA,0,NA,180095891.93952513,51328.426474514046,3746.1265378324,0.324
Marshall Islands,1995,Clinton,92648796,NA,NA,NA,0,NA,184286100.13162744,53156.73007867912,3746.1265378324,0.156
Marshall Islands,1996,Clinton,78425230,NA,NA,NA,0,NA,181542437.54255164,55105.23501640263,3746.1265378324,0.387
Marshall Islands,1997,Clinton,112255495,NA,NA,NA,0,NA,174075557.25102082,56613.34421956732,3746.1265378324,0.353
Marshall Islands,1998,Clinton,70422193,NA,NA,NA,0,NA,174249719.8750699,57068.0674410217,3746.1265378324,0.397
Marshall Islands,1999,Clinton,70221570,NA,NA,NA,0,NA,178660872.53505564,57930.5408317521,3746.1265378324,0.289
Marshall Islands,2000,Clinton,68502773,NA,NA,NA,0,NA,181360985.8459781,57296.79686466056,3746.1265378324,0.391
Marshall Islands,2001,G.W. Bush,67907490,NA,NA,NA,0,NA,186324437.53560305,54284.82494929097,3746.1265378324,0.547
Marshall Islands,2002,G.W. Bush,80344070,NA,NA,NA,0,NA,191615247.46386397,53156.73007867912,3746.1265378324,0.588
Marshall Islands,2003,G.W. Bush,74867169,NA,NA,NA,0,NA,195290743.81045318,52052.07818754238,3746.1265378324,0.469
Marshall Islands,2004,G.W. Bush,65160227,NA,NA,NA,0,NA,201238232.3986364,51482.64296300799,3746.1265378324,0.305
Marshall Islands,2005,G.W. Bush,66779541,NA,NA,NA,0,NA,212403855.66166598,50665.47544854813,3746.1265378324,0.44
Marshall Islands,2006,G.W. Bush,74714801,NA,NA,NA,0,NA,215829650.62867492,50211.53197923736,3746.1265378324,0.368
Marshall Islands,2007,G.W. Bush,68133010,NA,NA,NA,0,NA,225763827.5519585,50111.209271427564,3746.1265378324,0.359
Marshall Islands,2008,G.W. Bush,67123691,NA,NA,NA,0,NA,228717917.29011908,49761.655671470144,3746.1265378324,0.292
Marshall Islands,2009,Obama,67637383,NA,NA,NA,0,NA,232639359.70361578,49711.918888335,3746.1265378324,0.567
Marshall Islands,2010,Obama,27844329,NA,NA,NA,0,NA,235212519.0910146,49961.10091872367,3746.1265378324,0.471
Marshall Islands,2011,Obama,133239323,NA,NA,NA,0,NA,241408239.93669948,49911.164790030576,3746.1265378324,0.639
Marshall Islands,2012,Obama,92161532,NA,NA,NA,0,NA,242618303.77501324,50161.34554465765,3746.1265378324,0.5
Marshall Islands,2013,Obama,93226914,NA,NA,NA,0,NA,246285009.8769213,49761.655671470144,3746.1265378324,0.382
Marshall Islands,2014,Obama,83574450,NA,NA,NA,0,NA,244811724.09486058,49811.44221626519,3746.1265378324,0.383
Marshall Islands,2015,Obama,94652473,NA,NA,NA,0,NA,235447849.25557733,49662.23181712288,3746.1265378324,0.366
Marshall Islands,2016,Obama,118441426,NA,NA,NA,0,NA,NA,NA,3746.1265378324,NA
Marshall Islands,2017,Trump,86450434,NA,NA,NA,0,NA,NA,NA,3746.1265378324,NA
Marshall Islands,2018,Trump,100862446,NA,NA,NA,0,NA,NA,NA,3746.1265378324,NA
Marshall Islands,2019,Trump,106821173,NA,NA,NA,NA,NA,NA,NA,3746.1265378324,NA
Marshall Islands,2020,Trump,120746687,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,2021,Biden,95625760,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,2022,Biden,103949258,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,2023,Biden,111738030,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,1994,Clinton,0,NA,NA,NA,0,NA,230785669.47324592,15819.521589525504,NA,0
Palau,1995,Clinton,447760860,NA,NA,NA,0,NA,237101766.15602896,16301.297746902092,6504.36046716668,0.029
Palau,1996,Clinton,42115761,NA,NA,NA,0,NA,247024974.29821077,16580.78875109244,6504.36046716668,0.286
Palau,1997,Clinton,215247108,NA,NA,NA,0,NA,248511579.49979192,16983.54138073373,6504.36046716668,0
Palau,1998,Clinton,36868581,NA,NA,NA,0,NA,252772390.6318704,17729.762436111425,6504.36046716668,0
Palau,1999,Clinton,23289062,NA,NA,NA,0,NA,253025289.45083717,18196.781194887404,6504.36046716668,0
Palau,2000,Clinton,23153120,NA,0,0,0,NA,258653529.45495144,18694.787113559472,6504.36046716668,0.317
Palau,2001,G.W. Bush,22626529,NA,0,0,0,NA,262037976.5800164,19091.52885103602,6504.36046716668,0.106
Palau,2002,G.W. Bush,22507161,NA,0,0,0,NA,268134693.5249881,19206.422359988777,6504.36046716668,0.527
Palau,2003,G.W. Bush,22196636,NA,0,0,0,NA,278241500.1154581,19477.20331698644,6504.36046716668,0.53
Palau,2004,G.W. Bush,21888868,NA,0,0,0,NA,281600511.87938285,19633.64587941258,6504.36046716668,0.865
Palau,2005,G.W. Bush,19083596,NA,0,0,0,NA,290757458.01834476,19870.668923963134,6504.36046716668,0.445
Palau,2006,G.W. Bush,21111927,NA,0,0,0,NA,298118018.11145633,19890.549531534154,6504.36046716668,0.383
Palau,2007,G.W. Bush,19964443,NA,0,0,0,NA,304140401.5634283,19574.833204895614,6504.36046716668,0.412
Palau,2008,G.W. Bush,18709957,NA,0,0,0,NA,297820049.10267967,19457.735849025703,6504.36046716668,0.428
Palau,2009,Obama,18744218,NA,0,0,0,NA,298714850.7814047,19418.859266868687,6504.36046716668,0.765
Palau,2010,Obama,94016973,NA,0,0,0,NA,301716984.9422795,19477.20331698644,6504.36046716668,0.693
Palau,2011,Obama,64630988,NA,0,0,0,NA,307812072.346947,19712.337741732405,6504.36046716668,0.806
Palau,2012,Obama,17272714,NA,0,0,0,NA,310905635.1045572,19791.345001876663,6504.36046716668,0.727
Palau,2013,Obama,17574040,NA,0,0,0,NA,316236212.43115836,19890.549531534154,6504.36046716668,0.684
Palau,2014,Obama,19819657,NA,0,0,0,NA,317503690.54714507,19830.967300972057,6504.36046716668,0.627
Palau,2015,Obama,24013789,NA,NA,NA,0,NA,314030288.6847679,19890.549531534154,6504.36046716668,0.408
Palau,2016,Obama,19401387,NA,NA,NA,0,NA,NA,NA,6504.36046716668,NA
Palau,2017,Trump,11439740,NA,NA,NA,0,NA,NA,NA,6504.36046716668,NA
Palau,2018,Trump,83404345,NA,NA,NA,0,NA,NA,NA,6504.36046716668,NA
Palau,2019,Trump,16916596,NA,NA,NA,NA,NA,NA,NA,6504.36046716668,NA
Palau,2020,Trump,18727034,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,2021,Biden,10106275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,2022,Biden,12351340,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,2023,Biden,9050257,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (Federated States of),1991,G.H.W. Bush,202109420,NA,NA,NA,0,NA,302321022.7486252,103880.86576272573,NA,0.005
Micronesia (Federated States of),1992,G.H.W. Bush,177956084,NA,NA,NA,0,NA,318457631.8152328,106937.51811151943,4407.28417806055,0.236
Micronesia (Federated States of),1993,Clinton,169535109,NA,NA,NA,0,NA,329800999.9255091,107796.44940060584,4407.28417806055,0.227
Micronesia (Federated States of),1994,Clinton,169949829,NA,NA,NA,0,NA,341890134.7513309,106191.56935135435,4407.28417806055,0.04
Micronesia (Federated States of),1995,Clinton,170266854,NA,NA,NA,0,NA,343947641.9087936,108228.49872078316,4407.28417806055,0.152
Micronesia (Federated States of),1996,Clinton,166430933,NA,NA,NA,0,NA,347404373.17818314,115035.95377443067,4407.28417806055,0.301
Micronesia (Federated States of),1997,Clinton,136458392,NA,NA,NA,0,NA,336463422.0661682,118657.91874408521,4407.28417806055,0.5
Micronesia (Federated States of),1998,Clinton,137093331,NA,NA,NA,0,NA,348099877.196723,117008.28228088471,4407.28417806055,0.648
Micronesia (Federated States of),1999,Clinton,138407783,NA,NA,NA,0,NA,356555333.8715181,119372.00637718744,4407.28417806055,0.572
Micronesia (Federated States of),2000,Clinton,136111160,NA,NA,NA,0,NA,370735711.9476324,125743.57585288011,4407.28417806055,0.663
Micronesia (Federated States of),2001,G.W. Bush,134268794,NA,NA,NA,0,NA,392874193.3962356,140505.2312276753,4407.28417806055,0.634
Micronesia (Federated States of),2002,G.W. Bush,160732610,NA,NA,NA,0,NA,418840191.2492843,177726.29903272894,4407.28417806055,0.608
Micronesia (Federated States of),2003,G.W. Bush,157738096,NA,NA,NA,0,NA,446076045.0292603,196614.45324696953,4407.28417806055,0.565
Micronesia (Federated States of),2004,G.W. Bush,146548232,NA,NA,NA,0,NA,460581325.18998545,206695.09182831433,4407.28417806055,0.421
Micronesia (Federated States of),2005,G.W. Bush,141715424,NA,NA,NA,0,NA,477464323.5427365,211081.58574031832,4407.28417806055,0.43
Micronesia (Federated States of),2006,G.W. Bush,144769295,NA,NA,NA,0,NA,495461396.2395089,212351.8823336528,4407.28417806055,0.303
Micronesia (Federated States of),2007,G.W. Bush,141368791,NA,NA,NA,0,NA,506482332.75088215,212139.6365918773,4407.28417806055,0.309
Micronesia (Federated States of),2008,G.W. Bush,109929289,NA,NA,NA,0,NA,501442749.33690274,208772.4120366663,4407.28417806055,0.361
Micronesia (Federated States of),2009,Obama,148218627,NA,NA,NA,0,NA,511061247.95642936,205253.2784198454,4407.28417806055,0.732
Micronesia (Federated States of),2010,Obama,122647257,NA,NA,NA,0,NA,511572564.82020855,199985.4714216897,4407.28417806055,0.643
Micronesia (Federated States of),2011,Obama,179697189,NA,NA,NA,0,NA,513109586.89501506,190994.5170362057,4407.28417806055,0.747
Micronesia (Federated States of),2012,Obama,127260494,NA,NA,NA,0,NA,497447210.80584645,174730.488487563,4407.28417806055,0.622
Micronesia (Federated States of),2013,Obama,117990579,NA,NA,NA,0,NA,483711880.88533324,141917.33227771308,4407.28417806055,0.739
Micronesia (Federated States of),2014,Obama,203793138,NA,NA,NA,0,NA,453724162.60285527,129962.34062887417,4407.28417806055,0.604
Micronesia (Federated States of),2015,Obama,141200272,NA,NA,NA,0,NA,430302926.99281585,129702.67569910108,4407.28417806055,0.665
Micronesia (Federated States of),2016,Obama,174526587,NA,NA,NA,0,NA,NA,NA,4407.28417806055,NA
Micronesia (Federated States of),2017,Trump,152720236,NA,NA,NA,0,NA,NA,NA,4407.28417806055,NA
Micronesia (Federated States of),2018,Trump,142665452,NA,NA,NA,0,NA,NA,NA,4407.28417806055,NA
Micronesia (Federated States of),2019,Trump,159204623,NA,NA,NA,NA,NA,NA,NA,4407.28417806055,NA
Micronesia (Federated States of),2020,Trump,169717919,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (Federated States of),2021,Biden,128079528,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (Federated States of),2022,Biden,128061249,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (Federated States of),2023,Biden,247876673,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,1976,Ford,2973173,NA,0,3,0,NA,642578791.5644493,145509.98664882887,NA,0
Samoa,1977,Carter,3984504,NA,1,4,0,NA,605763376.5245969,147413.96552365637,4021.82479372233,0.02
Samoa,1978,Carter,4212510,NA,1,5,0,NA,580848195.9269867,148746.67943014178,4021.82479372233,0.174
Samoa,1979,Carter,3564238,NA,2,6,0,NA,544293945.5646418,149342.8577095169,4021.82479372233,0.119
Samoa,1980,Carter,2403500,NA,2,5,0,NA,509530361.690124,149641.84230987486,4021.82479372233,0.113
Samoa,1981,Reagan,2232006,NA,2,16,0,NA,501944442.8912078,151751.56167916086,4021.82479372233,0.088
Samoa,1982,Reagan,2479589,NA,3,5,0,NA,492005276.9956605,150391.92516589214,4021.82479372233,0.022
Samoa,1983,Reagan,2486754,NA,8,5,0,NA,487109742.693268,151296.98919378076,4021.82479372233,0.097
Samoa,1984,Reagan,2830969,NA,7,5,0,NA,492005276.9956605,152055.36850807926,4021.82479372233,0.029
Samoa,1985,Reagan,2806816,NA,25,3,0,NA,489062083.7430188,152359.7835586742,4021.82479372233,0.051
Samoa,1986,Reagan,2396668,NA,2,7,0,NA,510550442.1539407,153123.490151896,4021.82479372233,0.057
Samoa,1987,Reagan,2341920,NA,2,9,0,NA,526625380.0846457,153276.69022931982,4021.82479372233,0.042
Samoa,1988,Reagan,2518126,NA,2,10,0,NA,545929279.1752516,154972.04115719176,4021.82479372233,0.02
Samoa,1989,G.H.W. Bush,3140719,NA,4,11,0,NA,565375121.1246624,156373.08476681827,4021.82479372233,0.041
Samoa,1990,G.H.W. Bush,1960731,NA,1,8,0,NA,579687660.457448,155593.17075283919,4021.82479372233,0.029
Samoa,1991,G.H.W. Bush,1903038,NA,1,10,0,NA,591398127.9956633,155437.65535274608,4021.82479372233,0.077
Samoa,1992,G.H.W. Bush,1839037,NA,1,9,0,NA,604553060.4910185,154817.14657623274,4021.82479372233,0.173
Samoa,1993,Clinton,2027203,NA,1,11,0,NA,628596428.0989304,156686.14389112298,4021.82479372233,0.18
Samoa,1994,Clinton,27942,NA,0,9,0,NA,631115849.2944907,156686.14389112298,4021.82479372233,0.258
Samoa,1995,Clinton,87558,NA,1,8,0,NA,649036815.7844158,158577.70428148852,4021.82479372233,0.051
Samoa,1996,Clinton,2048226,NA,1,13,0,NA,663473850.828103,160652.67250823483,4021.82479372233,0.123
Samoa,1997,Clinton,167123,NA,4,12,0,NA,681631672.3162999,163243.78892276852,4021.82479372233,0.087
Samoa,1998,Clinton,1931993,NA,21,11,0,NA,694012132.287117,166708.1570407932,4021.82479372233,0.054
Samoa,1999,Clinton,2109153,NA,8,13,0,NA,700987070.1750408,169905.89433080537,4021.82479372233,0.037
Samoa,2000,Clinton,2399035,NA,8,71,0,NA,730324855.0220234,171613.47695741523,4021.82479372233,0.082
Samoa,2001,G.W. Bush,2215873,NA,10,77,0,NA,761651758.9969211,171613.47695741523,4021.82479372233,0.158
Samoa,2002,G.W. Bush,2141154,NA,8,8,0,NA,798303971.8589071,172646.2530491081,4021.82479372233,0.049
Samoa,2003,G.W. Bush,2283164,NA,6,12,0,NA,837557101.3033358,174032.96251559115,4021.82479372233,0.013
Samoa,2004,G.W. Bush,2001224,NA,6,13,0,NA,860479198.8549662,175080.29915860572,4021.82479372233,0.089
Samoa,2005,G.W. Bush,1589124,NA,9,87,0,NA,912775029.3172768,175957.89281020826,4021.82479372233,0.043
Samoa,2006,G.W. Bush,1491120,NA,5,20,0,NA,964383890.5353178,175782.02286702555,4021.82479372233,-0.006
Samoa,2007,G.W. Bush,1883270,NA,6,18,0,NA,982882363.4558535,177371.20165041176,4021.82479372233,0.002
Samoa,2008,G.W. Bush,1540493,NA,5,15,0,NA,997736728.124413,177548.66156723216,4021.82479372233,0.037
